City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1050,Paijan,-7.7333,-79.3022,65.43,84,42,6.2,PE,scattered clouds
1051,Timbo,-26.8233,-49.2717,74.91,86,44,1.52,BR,scattered clouds
1052,Quatre Cocos,-20.2078,57.7625,77.09,69,96,11.23,MU,light rain
1053,Maragogi,-9.0122,-35.2225,80.58,78,100,4.25,BR,overcast clouds
1054,Concepcion Del Oro,24.6333,-101.4167,53.69,20,33,6.44,MX,scattered clouds
1055,Vilcun,-38.65,-72.2333,30.94,91,1,3.06,CL,clear sky
1056,Kargasok,59.0556,80.8572,30.11,90,100,19.24,RU,light snow
1057,Narwar,25.65,77.9,104.52,6,2,8.7,IN,clear sky
1058,Novska,45.3406,16.9769,65.25,38,99,13.24,HR,overcast clouds
1059,Sidi Ali,36.0998,0.4206,62.01,60,99,21.07,DZ,overcast clouds
1060,Hattiesburg,31.3271,-89.2903,72.1,78,75,16.11,US,broken clouds
1061,Mut,36.6439,33.4389,64.69,41,8,2.19,TR,clear sky
1062,Kupang,-10.1667,123.5833,78.84,83,79,1.54,ID,broken clouds
1063,Samarinda,-0.5,117.15,76.91,87,83,2.24,ID,light rain
1064,Udachnyy,66.4167,112.4,21.45,44,28,3.29,RU,scattered clouds
1065,Albania,41.0,20.0,65.37,39,100,6.98,AL,overcast clouds
1066,Ouricuri,-7.8825,-40.0817,76.19,68,53,7.14,BR,broken clouds
1067,Zhemtala,43.2841,43.6559,62.24,48,76,5.03,RU,broken clouds
1068,Ust-Maya,60.4167,134.5333,14.72,88,100,6.6,RU,overcast clouds
1069,Salalah,17.0151,54.0924,96.89,10,0,13.8,OM,clear sky
1070,Tadine,-21.55,167.8833,79.34,85,45,11.9,NC,scattered clouds
1071,Conceicao Do Araguaia,-8.2578,-49.2647,73.89,93,100,1.57,BR,overcast clouds
1072,Panama City,8.9936,-79.5197,78.93,83,100,2.3,PA,overcast clouds
1073,Gdynia,54.5189,18.5319,40.05,65,75,11.5,PL,broken clouds
1074,Morondava,-20.2833,44.2833,88.16,54,0,8.19,MG,clear sky
1075,Wasilla,61.5814,-149.4394,35.02,84,0,6.91,US,clear sky
1076,Urucara,-2.5364,-57.76,73.11,98,100,1.34,BR,light rain
1077,Bawal,28.0833,76.5833,106.14,6,0,8.97,IN,clear sky
1078,Itoman,26.1247,127.6694,75.22,92,75,5.75,JP,broken clouds
1079,Naters,46.3254,7.9891,52.45,89,100,3.87,CH,overcast clouds
1080,Bilaspur,22.0833,82.15,107.44,5,78,9.08,IN,broken clouds
1081,Tokonou,9.65,-9.7833,91.45,37,33,6.62,GN,scattered clouds
1082,Masty,53.4122,24.5387,35.69,71,100,1.86,BY,overcast clouds
1083,Hargeysa,9.56,44.065,81.1,24,24,18.75,SO,few clouds
1084,Tyukhtet,56.5389,89.3011,32.52,74,95,15.57,RU,overcast clouds
1085,Nuuk,64.1835,-51.7216,23.61,93,100,14.97,GL,overcast clouds
1086,Honiara,-9.4333,159.95,80.83,85,100,0.65,SB,overcast clouds
1087,Timaru,-44.4,171.25,60.08,97,42,3.0,NZ,scattered clouds
1088,Srednekolymsk,67.45,153.6833,-6.07,98,100,3.69,RU,overcast clouds
1089,Nalut,30.3333,10.85,91.04,7,61,28.97,LY,broken clouds
1090,Ceyranbatan,40.5408,49.6597,56.91,41,63,24.09,AZ,broken clouds
1091,Amahai,-3.3333,128.9167,78.87,85,99,3.33,ID,overcast clouds
1092,Winsum,53.33,6.5208,46.98,67,100,10.76,NL,overcast clouds
1093,Xiongyue,40.1774,122.1228,42.98,47,58,15.08,CN,broken clouds
1094,Esqueda,30.7167,-109.5833,40.93,78,0,4.29,MX,clear sky
1095,Palestine,31.9216,35.2033,68.94,28,0,13.06,PS,clear sky
1096,Fruitville,27.3298,-82.4576,66.15,72,0,8.05,US,clear sky
1097,Bogande,12.9714,-0.1436,98.29,3,76,13.22,BF,broken clouds
1098,Upata,8.0086,-62.3989,66.92,88,25,2.44,VE,scattered clouds
1099,Tara,56.8944,74.371,31.21,84,89,14.61,RU,overcast clouds
1100,Diffa,13.3154,12.6113,93.88,5,79,15.19,NE,broken clouds
1101,Ngama,11.7833,17.1667,103.51,4,43,9.73,TD,scattered clouds
1102,Moerai,-22.4333,-151.3333,80.4,70,53,5.08,PF,broken clouds
1103,Zhezkazgan,47.8043,67.7144,44.58,45,20,20.13,KZ,few clouds
1104,Vinderup,56.4752,8.7908,42.06,58,100,16.28,DK,overcast clouds
1105,Ekhabi,53.5102,142.9671,17.35,85,100,16.53,RU,overcast clouds
1106,Edgewater,28.9889,-80.9023,68.0,91,45,7.11,US,scattered clouds
1107,Kaka,37.3482,59.6143,70.29,22,0,18.79,TM,clear sky
1108,Wuwei,37.9281,102.6414,49.93,23,100,5.37,CN,overcast clouds
1109,Bulgan,48.8125,103.5347,32.56,38,13,3.22,MN,few clouds
1110,Harindanga,22.0383,88.3214,87.8,57,6,17.22,IN,clear sky
1111,Vytegra,61.0064,36.4481,27.36,73,100,11.7,RU,overcast clouds
1112,Manjakandriana,-18.9167,47.8,71.29,66,99,11.21,MG,overcast clouds
1113,Ciechocinek,52.8791,18.7951,49.66,60,100,9.44,PL,overcast clouds
1114,Glens Falls,43.3095,-73.644,24.33,68,0,5.75,US,clear sky
1115,Atocha,-20.9333,-66.2333,49.17,37,0,3.65,BO,clear sky
1116,Masyaf,35.0653,36.3406,66.51,41,16,6.06,SY,few clouds
1117,Lakes Entrance,-37.8811,147.981,58.15,88,9,10.96,AU,clear sky
1118,Saraj,42.0,21.3278,63.54,43,76,4.79,MK,broken clouds
1119,Plouzane,48.3833,-4.6167,52.12,90,100,9.22,FR,mist
1120,Pomabamba,-8.8333,-77.4667,47.71,91,100,1.43,PE,overcast clouds
1121,Ulladulla,-35.35,150.4667,65.77,83,100,15.97,AU,light rain
1122,Grenaa,56.4158,10.8783,39.6,63,100,14.25,DK,overcast clouds
1123,Lipari,38.4674,14.954,59.18,77,100,20.09,IT,overcast clouds
1124,Gueret,46.1667,1.8667,53.98,60,100,5.84,FR,overcast clouds
1125,Tacuarembo,-31.7333,-55.9833,51.24,62,87,5.77,UY,overcast clouds
1126,Krishnarajasagara,12.4089,76.5797,94.93,31,20,3.44,IN,few clouds
1127,Zhob,31.3411,69.4481,78.49,5,0,11.14,PK,clear sky
1128,Lebedinyy,58.5167,125.5167,12.25,96,100,4.68,RU,light snow
1129,Svencioneliai,55.1667,26.0,35.56,28,100,3.42,LT,overcast clouds
1130,Lhokseumawe,5.1801,97.1507,83.53,74,12,9.71,ID,few clouds
1131,Lubango,-14.9172,13.4925,76.55,39,40,3.56,AO,scattered clouds
1132,Kolvereid,64.8655,11.6047,33.03,62,100,16.71,NO,light snow
1133,Limon,10.0,-83.0333,75.92,83,97,6.13,CR,overcast clouds
1134,Pandan,14.0453,124.1694,79.12,87,46,9.44,PH,scattered clouds
1135,Bayburt,40.2589,40.2278,34.36,98,100,2.42,TR,overcast clouds
1136,Melfort,52.8667,-104.6177,10.53,85,87,5.39,CA,overcast clouds
1137,Surt,31.2089,16.5887,76.98,32,9,10.56,LY,clear sky
1138,Poso,-1.3959,120.7524,77.79,86,91,3.53,ID,overcast clouds
1139,Vaasa,63.096,21.6158,31.28,93,75,11.5,FI,light snow
1140,Honolulu,21.3069,-157.8583,74.57,82,75,4.61,US,broken clouds
1141,Portsmouth,50.799,-1.0913,52.18,81,91,5.01,GB,overcast clouds
1142,Ontario,34.0633,-117.6509,54.43,87,20,3.44,US,few clouds
1143,Ternate,0.8,127.4,81.25,80,100,8.52,ID,heavy intensity rain
1144,Kinshasa,-4.3246,15.3215,86.38,66,40,4.61,CD,scattered clouds
1145,Bluefield,37.2698,-81.2223,43.36,60,0,4.61,US,clear sky
1146,Wajid,3.8093,43.2471,97.2,25,30,15.93,SO,scattered clouds
1147,Zholymbet,51.7433,71.7122,33.73,99,98,21.65,KZ,overcast clouds
1148,Whitehorse,60.7161,-135.0538,32.77,87,100,6.91,CA,light snow
1149,Sobolevo,54.4299,31.8996,35.47,57,100,3.47,RU,overcast clouds
1150,Preobrazheniye,42.9019,133.9064,35.89,60,99,2.46,RU,overcast clouds
1151,Bud,39.447,-86.1758,49.82,59,100,13.29,US,overcast clouds
1152,Urucui,-7.2294,-44.5561,77.88,81,59,4.61,BR,broken clouds
1153,Batagay,67.6333,134.6333,-3.17,100,82,1.43,RU,broken clouds
1154,Honningsvag,70.9821,25.9704,29.95,80,40,29.93,NO,scattered clouds
1155,Zanjan,36.6736,48.4787,64.09,11,0,18.41,IR,clear sky
1156,Serrana,-21.2114,-47.5956,69.75,86,1,1.3,BR,clear sky
1157,San Roque,36.2107,-5.3842,58.03,77,40,16.11,ES,scattered clouds
1158,Skjervoy,70.0311,20.9714,28.4,69,100,19.84,NO,light snow
1159,Alingsas,57.9303,12.5335,43.79,19,1,5.7,SE,clear sky
1160,Pauini,-7.7136,-66.9764,71.56,99,100,2.59,BR,overcast clouds
1161,Chulman,56.8479,124.9104,6.55,93,100,2.55,RU,overcast clouds
1162,Stokmarknes,68.5646,14.9108,30.18,80,75,3.44,NO,light shower snow
1163,Bama,11.5221,13.6856,97.29,3,27,9.08,NG,scattered clouds
1164,Kodinsk,58.6881,99.1844,33.69,90,84,6.98,RU,broken clouds
1165,Nanzhang,31.7765,111.8386,61.95,83,100,5.3,CN,overcast clouds
1166,Prieska,-29.6641,22.7474,84.33,30,96,19.01,ZA,overcast clouds
1167,Poretskoye,55.1974,46.3291,29.28,76,99,10.51,RU,overcast clouds
1168,Kanpur,26.4667,80.35,106.12,5,0,6.31,IN,clear sky
1169,Zilair,52.2332,57.4392,34.57,100,96,19.48,RU,light snow
1170,Colombia,20.9881,-77.4297,67.55,78,1,9.95,CU,light rain
1171,Huautla,21.0333,-98.2833,62.6,74,22,3.4,MX,few clouds
1172,Skagen,57.7209,10.5839,34.7,42,11,8.7,DK,few clouds
1173,Palmares Do Sul,-30.2578,-50.5097,70.57,95,100,8.05,BR,heavy intensity rain
1174,Hammond,41.5834,-87.5,48.22,64,100,17.27,US,overcast clouds
1175,Eyemouth,55.8713,-2.0901,39.24,58,100,17.56,GB,overcast clouds
1176,Mayo,38.8876,-76.5119,35.87,72,0,0.0,US,clear sky
1177,Puerto Carreno,6.189,-67.4859,75.94,78,91,1.39,CO,overcast clouds
1178,Koundara,12.4833,-13.3,98.65,22,4,2.68,GN,clear sky
1179,Yazman,29.1212,71.7446,104.72,5,0,0.98,PK,clear sky
1180,Butia,-30.1197,-51.9622,68.41,97,99,7.61,BR,moderate rain
1181,Lamont,35.2597,-118.9143,57.47,82,74,5.82,US,broken clouds
1182,Guarapari,-20.6667,-40.4975,77.9,76,11,3.62,BR,few clouds
1183,Mogok,22.9167,96.5,75.09,42,96,0.47,MM,overcast clouds
1184,Cabedelo,-6.9811,-34.8339,77.67,74,100,10.47,BR,overcast clouds
1185,Chancay,-11.5714,-77.2672,68.13,89,95,4.38,PE,overcast clouds
1186,Marystown,47.1666,-55.1483,31.86,100,63,3.0,CA,broken clouds
1187,Ondjiva,-17.0667,15.7333,84.24,51,20,4.61,AO,few clouds
1188,Mayenne,48.3333,-0.6667,49.44,92,100,7.4,FR,overcast clouds
1189,Bastrop,32.7562,-91.8724,71.28,79,81,4.0,US,broken clouds
1190,Bandikui,27.05,76.5667,106.21,5,0,9.69,IN,clear sky
1191,Two Rivers,44.1539,-87.5693,36.09,93,100,19.57,US,light rain
1192,Sistranda,63.7256,8.834,35.56,52,99,15.52,NO,light rain
1193,Olive Branch,34.9618,-89.8295,68.95,75,100,9.22,US,overcast clouds
1194,Axim,4.8699,-2.2405,86.63,66,57,7.92,GH,broken clouds
1195,Bekhteyevka,50.8072,37.2085,45.5,90,100,9.48,RU,light rain
1196,Vieques,18.425,-65.8329,73.42,88,40,0.0,PR,scattered clouds
1197,Kodyma,48.0988,29.1246,63.25,42,97,9.44,UA,overcast clouds
1198,Homer,59.6425,-151.5483,36.81,89,69,1.99,US,broken clouds
1199,Anapskaya,44.89,37.38,57.43,54,0,17.9,RU,clear sky
1200,Santa Cruz Del Norte,23.1539,-81.9236,70.21,80,1,15.82,CU,clear sky
1201,Halifax,44.6453,-63.5724,26.22,73,75,17.27,CA,broken clouds
1202,Carutapera,-1.195,-46.02,73.24,98,100,6.33,BR,overcast clouds
1203,Manalongon,9.2209,122.886,81.79,79,54,3.58,PH,broken clouds
1204,Namtsy,62.7161,129.6658,5.36,94,100,4.61,RU,overcast clouds
1205,White Settlement,32.7596,-97.4584,60.71,92,100,7.0,US,overcast clouds
1206,Champerico,14.3,-91.9167,80.78,68,98,8.66,GT,overcast clouds
1207,Belle Fourche,44.6714,-103.8522,29.5,71,100,17.43,US,light snow
1208,Tutoia,-2.7619,-42.2744,76.19,90,100,5.21,BR,overcast clouds
1209,Motygino,58.1831,94.7592,35.04,99,99,6.6,RU,overcast clouds
1210,Bela,25.9333,81.9833,104.76,5,0,8.48,IN,clear sky
1211,Brownfield,33.1812,-102.2744,52.39,38,59,16.87,US,broken clouds
1212,Zalesovo,53.9939,84.7431,31.78,94,100,21.0,RU,light snow
1213,Yellandu,17.6,80.3333,105.12,14,3,4.59,IN,clear sky
1214,Mykolayiv,46.9659,31.9974,64.94,40,90,13.38,UA,overcast clouds
1215,Ormara,25.2088,64.6357,87.89,43,0,8.99,PK,clear sky
1216,Ouahigouya,13.5828,-2.4216,99.54,3,31,11.79,BF,scattered clouds
1217,Ladushkin,54.5703,20.171,33.66,66,100,11.12,RU,overcast clouds
1218,Sartell,45.6216,-94.2069,31.95,88,100,8.05,US,snow
1219,Novyye Burasy,52.1324,46.0714,34.48,100,100,7.87,RU,overcast clouds
1220,Beatrice,40.2681,-96.747,41.18,75,100,20.71,US,overcast clouds
1221,Mataundh,25.45,80.15,106.84,5,0,6.67,IN,clear sky
1222,Blora,-6.9698,111.4186,78.91,86,56,4.38,ID,broken clouds
1223,Verkh-Chebula,56.0308,87.6218,31.62,83,95,19.24,RU,overcast clouds
1224,San Jose,37.3394,-121.895,52.93,82,100,4.61,US,overcast clouds
1225,Acari,-15.4311,-74.6158,69.06,83,97,2.08,PE,overcast clouds
1226,Mayor Pablo Lagerenza,-19.9309,-60.7718,78.21,71,6,4.92,PY,clear sky
1227,Shirokiy,49.758,129.523,18.27,84,6,8.5,RU,clear sky
1228,Chicama,-7.8447,-79.1469,64.94,84,70,4.99,PE,broken clouds
1229,Thinadhoo,0.5333,72.9333,82.71,68,7,2.95,MV,clear sky
1230,Maicao,11.3832,-72.2432,76.84,82,94,13.42,CO,overcast clouds
1231,Kloulklubed,7.0419,134.2556,79.3,82,100,14.63,PW,overcast clouds
1232,Rabo De Peixe,37.8,-25.5833,60.31,77,20,6.91,PT,few clouds
1233,Harnosand,62.6323,17.9379,33.82,52,100,10.42,SE,overcast clouds
1234,Kieta,-6.2167,155.6333,80.51,83,99,3.87,PG,overcast clouds
1235,Borogontsy,62.6683,131.1683,6.98,98,100,2.62,RU,overcast clouds
1236,Solnechnyy,50.7214,136.6319,15.21,85,74,5.7,RU,broken clouds
1237,Hudson Bay,52.85,-102.3842,7.79,97,66,1.9,CA,broken clouds
1238,Betioky,-23.7167,44.3833,94.23,28,0,9.55,MG,clear sky
1239,Bani Walid,31.7566,13.9942,85.66,13,45,19.66,LY,scattered clouds
1240,Mareeba,-17.0,145.4333,72.32,81,44,0.98,AU,scattered clouds
1241,Sao Felix Do Xingu,-6.6447,-51.995,72.5,96,100,0.94,BR,overcast clouds
1242,Taonan,45.3333,122.7833,37.85,17,6,6.58,CN,clear sky
1243,Panji,-7.7253,114.0995,79.32,84,69,2.75,ID,broken clouds
1244,Ust-Nera,64.5667,143.2,-7.6,100,50,1.16,RU,scattered clouds
1245,Perth,-31.9333,115.8333,75.33,71,75,12.66,AU,broken clouds
1246,Kichera,55.9375,110.0997,10.36,95,46,1.14,RU,scattered clouds
1247,Naryan-Mar,67.6713,53.087,17.17,86,100,5.44,RU,overcast clouds
1248,Floro,61.5996,5.0328,40.96,38,20,4.61,NO,few clouds
1249,Nelson Bay,-32.7167,152.15,73.0,81,100,21.43,AU,light rain
1250,Linqiong,30.4159,103.4609,62.42,78,100,5.41,CN,overcast clouds
1251,Ati,13.2154,18.3353,100.45,4,33,12.86,TD,scattered clouds
1252,Havelock,34.8791,-76.9013,48.94,74,0,4.61,US,clear sky
1253,Mhango,-3.2833,32.85,74.28,75,93,3.31,TZ,moderate rain
1254,El Jicaro,14.9167,-89.9,71.91,90,39,1.59,GT,scattered clouds
1255,Bhadasar,28.2833,74.3167,104.59,5,0,6.93,IN,clear sky
1256,Newberry,34.2746,-81.6187,52.86,82,100,4.38,US,overcast clouds
1257,Catumbela,-12.4314,13.5472,80.71,70,86,6.82,AO,overcast clouds
1258,Chegdomyn,51.1167,133.0167,16.36,94,75,3.06,RU,broken clouds
1259,Cankuzo,-3.1333,30.5833,60.58,94,100,3.11,BI,light rain
1260,Natal,-5.795,-35.2094,79.02,94,40,6.91,BR,scattered clouds
1261,Seoul,37.5683,126.9778,55.0,82,100,5.75,KR,overcast clouds
1262,Ritchie,-29.038,24.6028,83.41,27,45,13.62,ZA,scattered clouds
1263,Nynashamn,58.9034,17.9479,35.11,31,2,7.7,SE,clear sky
1264,Orsha,54.5153,30.4053,37.38,45,100,3.62,BY,overcast clouds
1265,Guanare,9.0418,-69.7421,74.32,67,67,2.44,VE,broken clouds
1266,Moranbah,-22.0016,148.0466,77.99,32,1,9.89,AU,clear sky
1267,Gambiran,-6.7988,111.4951,78.73,85,28,3.13,ID,scattered clouds
1268,Santa Marta,11.2408,-74.199,76.78,84,65,11.61,CO,broken clouds
1269,Kargopol,61.5071,38.9456,27.07,67,100,10.45,RU,light snow
1270,Songjianghe,42.1859,127.479,26.29,84,99,2.46,CN,overcast clouds
1271,Chinhoyi,-17.3667,30.2,77.7,51,39,4.12,ZW,scattered clouds
1272,Orativ,49.1889,29.527,53.02,68,100,5.93,UA,overcast clouds
1273,Havoysund,70.9963,24.6622,30.43,79,100,24.7,NO,light snow
1274,Balkanabat,39.5108,54.3671,72.61,13,6,10.33,TM,clear sky
1275,Bandundu,-3.3167,17.3667,86.85,50,64,5.73,CD,broken clouds
1276,El Reno,35.5323,-97.955,56.93,66,40,32.21,US,scattered clouds
1277,Tarabuco,-19.1667,-64.9167,48.24,68,7,3.69,BO,clear sky
1278,Nantucket,41.2835,-70.0995,33.91,49,0,23.02,US,clear sky
1279,Aykhal,66.0,111.5,7.45,94,20,5.93,RU,few clouds
1280,Sinjar,36.3209,41.8754,68.61,22,88,6.15,IQ,overcast clouds
1281,Takaungu,-3.6837,39.8566,88.29,62,56,11.48,KE,broken clouds
1282,Boguchany,58.3814,97.4531,35.06,92,88,7.67,RU,overcast clouds
1283,Visby,57.6409,18.296,37.06,34,0,10.36,SE,clear sky
1284,Imphal,24.8167,93.95,73.31,64,75,4.61,IN,haze
1285,Uberlandia,-18.9186,-48.2772,69.01,77,0,9.22,BR,clear sky
1286,Oktyabrskoye,43.0645,44.7417,64.54,20,40,8.95,RU,scattered clouds
1287,Massarosa,43.8676,10.3397,57.18,81,100,7.25,IT,overcast clouds
1288,Vila Do Maio,15.1333,-23.2167,72.39,77,85,19.51,CV,overcast clouds
1289,Mollendo,-17.0231,-72.0147,67.64,85,96,6.06,PE,overcast clouds
1290,Havre-Saint-Pierre,50.2334,-63.5986,34.16,86,100,10.36,CA,overcast clouds
1291,Gomel,52.4345,30.9754,39.83,52,100,13.42,BY,overcast clouds
1292,Tambura,5.6,27.4667,102.16,16,62,4.81,SS,broken clouds
1293,Podor,16.6527,-14.9587,82.35,44,0,2.3,MR,clear sky
1294,Clarence Town,-32.5833,151.7833,72.86,96,100,6.98,AU,light rain
1295,Conselheiro Lafaiete,-20.6603,-43.7861,67.08,87,2,1.66,BR,clear sky
1296,Marquette,46.5333,-87.6335,30.69,93,100,11.95,US,light snow
1297,Liuhe,42.2401,125.7172,32.94,63,99,5.23,CN,overcast clouds
1298,Opuwo,-18.0607,13.84,86.36,29,31,3.67,NA,scattered clouds
1299,Sosnovka,56.255,51.2842,30.52,86,100,10.11,RU,overcast clouds
1300,Buribay,51.9617,58.1592,36.0,97,97,24.4,RU,overcast clouds
1301,Shimoda,34.6667,138.95,57.11,92,100,8.05,JP,overcast clouds
1302,Pundaguitan,6.3711,126.1689,82.4,78,6,16.73,PH,clear sky
1303,Rock Sound,24.9,-76.2,74.44,69,0,18.79,BS,clear sky
1304,Awallan,17.9244,121.913,77.13,83,13,7.96,PH,few clouds
1305,Rivadavia,-33.1905,-68.4608,44.46,23,0,0.18,AR,clear sky
1306,Calvia,39.5657,2.5062,59.47,84,100,27.72,ES,overcast clouds
1307,Awbari,26.5921,12.7805,92.71,6,28,18.59,LY,scattered clouds
1308,Moindou,-21.6924,165.677,80.42,83,10,4.59,NC,clear sky
1309,Cuamba,-14.8031,36.5372,78.76,76,64,3.15,MZ,light rain
1310,Gweru,-19.45,29.8167,81.82,29,8,5.35,ZW,clear sky
1311,Churapcha,62.0025,132.4325,6.49,96,100,4.25,RU,overcast clouds
1312,Pithoro,25.5167,69.3833,107.82,3,0,1.03,PK,clear sky
1313,Kosh-Agach,50.0,88.6667,27.05,42,67,12.1,RU,broken clouds
1314,Tagusao,9.1924,117.8141,80.64,79,100,10.27,PH,overcast clouds
1315,Hun,29.1268,15.9477,87.26,9,5,9.86,LY,clear sky
1316,Vallenar,-28.5708,-70.7581,59.49,78,0,2.59,CL,clear sky
1317,Constantine,36.365,6.6147,62.01,77,40,17.27,DZ,scattered clouds
1318,Varzea Da Palma,-17.5981,-44.7308,76.03,64,10,1.77,BR,clear sky
1319,Iberia,29.9502,-91.7507,72.09,83,100,24.16,US,overcast clouds
1320,Yei,4.095,30.6779,86.65,43,96,7.23,SS,overcast clouds
1321,Nichinan,31.6,131.3667,62.28,88,100,3.2,JP,overcast clouds
1322,Swan Hill,-35.3378,143.5544,65.17,49,0,15.57,AU,clear sky
1323,Hikari,33.955,131.95,62.58,95,99,3.6,JP,moderate rain
1324,Searcy,35.2506,-91.7363,69.8,77,100,18.41,US,overcast clouds
1325,Chara,56.9064,118.2631,10.31,73,84,3.24,RU,broken clouds
1326,Acurenam,1.0322,10.6488,88.84,47,76,2.26,GQ,broken clouds
1327,Idritsa,56.3316,28.8988,31.57,44,94,4.18,RU,overcast clouds
1328,Nador,35.174,-2.9287,66.27,63,40,10.36,MA,scattered clouds
1329,Sibi,29.5448,67.8764,99.7,2,0,18.68,PK,clear sky
1330,Punta Alta,-38.8759,-62.0736,49.32,72,41,24.56,AR,scattered clouds
1331,La Grande,45.3246,-118.0877,46.06,84,100,3.15,US,overcast clouds
1332,Kormilovka,55.0026,74.1028,32.65,84,65,15.1,RU,broken clouds
1333,Coron,11.9986,120.2043,80.98,82,93,8.95,PH,overcast clouds
1334,Fengrun,39.8333,118.1167,50.41,39,65,5.91,CN,broken clouds
1335,Ondangwa,-17.9167,15.95,91.4,100,20,5.75,NA,few clouds
1336,Mathathane,-22.2687,28.7495,82.81,28,0,10.13,BW,clear sky
1337,Colonia,50.9333,6.95,55.58,52,20,6.91,DE,few clouds
1338,Jadu,31.953,12.0261,85.69,9,92,28.19,LY,overcast clouds
1339,Dwarka,22.2394,68.9678,83.08,65,0,15.05,IN,clear sky
1340,Ankazoabo,-22.2833,44.5167,89.56,38,0,8.21,MG,clear sky
1341,Riohacha,11.5444,-72.9072,76.42,81,72,8.84,CO,broken clouds
1342,Baoning,25.3378,110.026,64.26,94,100,4.47,CN,mist
1343,Huejuquilla El Alto,22.6,-103.8667,46.76,31,90,1.92,MX,overcast clouds
1344,Rawlins,41.7911,-107.2387,26.49,68,100,6.91,US,overcast clouds
1345,Maniwaki,46.3834,-75.966,7.18,78,46,1.14,CA,scattered clouds
1346,Umm Kaddadah,13.6017,26.6876,93.24,5,16,14.79,SD,few clouds
1347,Huntly,57.4474,-2.7861,38.43,68,87,13.71,GB,overcast clouds
1348,Tripoli,32.8752,13.1875,77.0,41,98,5.28,LY,overcast clouds
1349,Teruel,40.6667,-0.6667,41.86,84,99,8.86,ES,overcast clouds
1350,Mount Pleasant,32.7941,-79.8626,64.0,96,40,1.99,US,mist
1351,Vikhorevka,56.1201,101.1636,35.19,80,53,5.82,RU,broken clouds
1352,Bireun,5.203,96.7009,82.8,76,27,8.39,ID,scattered clouds
1353,Ruteng,-8.6136,120.4721,63.79,94,99,1.01,ID,light rain
1354,Jeremie,18.65,-74.1167,76.8,81,82,12.28,HT,broken clouds
1355,Malabo,3.75,8.7833,87.66,79,20,1.14,GQ,few clouds
1356,Snezhnogorsk,69.1933,33.2531,26.38,72,100,13.44,RU,overcast clouds
1357,Sagua La Grande,22.8067,-80.0756,65.39,73,0,11.92,CU,heavy intensity rain
1358,Savonlinna,61.8699,28.88,26.65,74,100,10.36,FI,light snow
1359,Macklin,52.3334,-109.9348,28.74,71,37,10.0,CA,scattered clouds
1360,Khanpur,28.6453,70.6567,106.52,3,0,9.75,PK,clear sky
1361,Las Torres De Cotillas,38.0282,-1.2419,64.89,81,75,1.99,ES,broken clouds
1362,Thoen,17.6129,99.2161,93.0,33,48,4.43,TH,scattered clouds
1363,Bhadra,29.1167,75.1667,104.47,5,0,5.08,IN,clear sky
1364,Ust-Koksa,50.2696,85.6108,28.22,69,98,6.98,RU,overcast clouds
1365,Kyren,51.6828,102.1408,28.44,89,12,0.76,RU,few clouds
1366,Newcastle,-32.9272,151.7765,72.72,92,75,14.97,AU,light rain
1367,Hamada,34.8833,132.0833,57.92,90,99,2.39,JP,light rain
1368,Adamas,36.7333,24.4333,58.69,76,96,9.31,GR,overcast clouds
1369,Arinos,-15.9169,-46.1056,73.74,56,21,2.59,BR,few clouds
1370,Palimbang,6.2106,124.1894,79.93,81,26,2.13,PH,scattered clouds
1371,Aguimes,27.9054,-15.4461,65.66,68,40,25.32,ES,scattered clouds
1372,Srivardhan,18.0333,73.0167,90.34,44,4,17.87,IN,clear sky
1373,Sao Luis,-2.5297,-44.3028,77.2,94,40,0.0,BR,scattered clouds
1374,Wanaka,-44.7,169.15,61.11,68,84,1.97,NZ,broken clouds
1375,Swadlincote,52.774,-1.5574,48.07,84,75,11.5,GB,broken clouds
1376,Sorochinsk,52.4338,53.1583,35.94,100,100,16.13,RU,overcast clouds
1377,Khatassy,61.9036,129.6383,17.58,93,100,4.23,RU,overcast clouds
1378,Saint Andrews,34.0454,-81.1293,53.58,74,100,5.75,US,overcast clouds
1379,Shahrud,36.4182,54.9763,61.45,19,0,12.06,IR,clear sky
1380,Shangrao,28.4532,117.9686,69.6,84,82,3.56,CN,broken clouds
1381,Phon,15.816,102.5998,89.11,37,93,3.06,TH,overcast clouds
1382,Mukhen,48.1,136.1,26.94,86,57,7.45,RU,broken clouds
1383,Dunmore Town,25.5,-76.65,74.25,69,1,17.13,BS,clear sky
1384,Manoel Urbano,-8.8389,-69.2597,70.12,98,98,2.64,BR,overcast clouds
1385,Pedasi,7.5333,-80.0333,77.07,88,61,10.6,PA,broken clouds
1386,Gawler,-34.6,138.7333,62.22,70,38,14.23,AU,scattered clouds
1387,Santa Fe,-31.6333,-60.7,54.01,55,74,8.01,AR,light rain
1388,Lere,10.387,8.5726,94.44,6,56,5.3,NG,broken clouds
1389,Praia Da Vitoria,38.7333,-27.0667,62.76,94,75,3.96,PT,broken clouds
1390,Demba,-5.51,22.2667,76.24,71,99,1.14,CD,overcast clouds
1391,Benemerito De Las Americas,16.5167,-90.6439,67.39,100,68,1.12,MX,broken clouds
1392,Kousseri,12.0769,15.0306,96.76,3,26,17.27,CM,scattered clouds
1393,Akhtubinsk,48.2795,46.1722,63.07,34,100,16.98,RU,overcast clouds
